2,17,80.95,990,21,0.31
2,17,80.93333333,991,21,0.31
2,17,80.91666667,992,21,0.31
2,17,80.9,993,21,0.31
2,17,80.88333333,993,21,0.31
2,17,80.86666667,995,21,0.31
2,17,80.85,995,21,0.31
2,17,80.83333333,997,21,0.31
2,17,80.81666667,998,21,0.31
2,17,80.8,1000,21,0.31
2,17,80.78333333,963,21,0.31
2,17,80.76666667,965,21,0.31
2,17,80.75,968,21,0.31
2,17,80.73333333,970,21,0.31
2,17,80.71666667,970,21,0.31
2,17,80.7,970,21,0.31
2,17,80.68333333,970,21,0.31
2,17,80.66666667,973,21,0.31
2,17,80.65,973,21,0.31
2,17,80.63333333,974,21,0.31
2,17,80.61666667,976,21,0.31
2,17,80.6,977,21,0.31
2,17,80.58333333,978,21,0.31
2,17,80.56666667,980,21,0.31
2,17,80.55,980,21,0.31
2,17,80.53333333,982,21,0.31
2,17,80.51666667,984,21,0.31
2,17,80.5,987,21,0.31
2,17,80.48333333,988,21,0.31
2,17,80.46666667,989,21,0.31
2,17,80.45,993,21,0.31
2,17,80.43333333,997,21,0.31
2,17,80.41666667,999,21,0.31
2,17,80.4,1000,21,0.31
2,17,80.38333333,1002,21,0.31
2,17,80.36666667,1004,21,0.31
2,17,80.35,1007,21,0.31
2,17,80.33333333,1008,21,0.31
2,17,80.31666667,1008,21,0.31
2,17,80.3,1013,21,0.31
2,17,80.28333333,1015,21,0.31
2,17,80.26666667,1019,21,0.31
2,17,80.25,1027,21,0.31
2,17,80.23333333,1030,21,0.31
2,17,80.21666667,1038,21,0.31
2,17,80.2,1048,21,0.32
2,17,80.18333333,1051,21,0.32
2,17,80.16666667,1050,21,0.32
2,17,80.15,1053,21,0.31
2,17,80.13333333,1054,21,0.31
2,17,80.11666667,1054,21,0.31
2,17,80.1,1055,21,0.31
2,17,80.08333333,1054,21,0.31
2,17,80.06666667,1056,21,0.31
2,17,80.05,1058,21,0.31
2,17,80.03333333,1058,21,0.31
2,17,80.01666667,1060,21,0.31
2,17,80,1072,21,0.31
2,17,79.98333333,1076,21,0.31
2,17,79.96666667,1083,21,0.31
2,17,79.95,1086,21,0.31
2,17,79.93333333,1087,21,0.31
2,17,79.91666667,1095,21,0.31
2,17,79.9,1100,21,0.31
2,17,79.88333333,1103,21,0.31
2,17,79.86666667,1113,21,0.31
2,17,79.85,1124,21,0.31
2,17,79.83333333,1130,21,0.31
2,17,79.81666667,1132,21,0.32
2,17,79.8,1132,21,0.32
2,17,79.78333333,1153,21,0.32
2,17,79.76666667,1175,21,0.31
2,17,79.75,1176,21,0.32
2,17,79.73333333,1175,21,0.31
2,17,79.71666667,1176,21,0.31
2,17,79.7,1183,21,0.31
2,17,79.68333333,1187,21,0.31
2,17,79.66666667,1189,21,0.31
2,17,79.65,1190,21,0.31
2,17,79.63333333,1193,21,0.31
2,17,79.61666667,1193,21,0.31
2,17,79.6,1195,21,0.31
2,17,79.58333333,1198,21,0.31
2,17,79.56666667,1208,21,0.31
2,17,79.55,1215,21,0.31
2,17,79.53333333,1221,21,0.31
2,17,79.51666667,1223,21,0.31
2,17,79.5,1227,21,0.31
2,17,79.48333333,1246,21,0.31
2,17,79.46666667,1285,21,0.31
2,17,79.45,1291,21,0.31
2,17,79.43333333,1307,21,0.31
2,17,79.41666667,1309,21,0.31
2,17,79.4,1307,21,0.31
2,17,79.38333333,1308,21,0.31
2,17,79.36666667,1306,21,0.31
